gene_symbol	k	datasets	reml_warning	beta_meta	se_meta	z_meta	p_meta	ci_lb	ci_ub	tau2	Q	Q_pval	I2	beta_fixed	se_fixed	z_fixed	p_fixed	beta_meta_DL	se_meta_DL	p_meta_DL	tau2_DL	FDR_meta	direction	p_meta2	k_eff	n_pos	n_neg	concordance
HPGD	2	A2780,UWB_BRCAdef	FALSE	0.7542453904885313	0.03560810411752554	21.181846357197884	1.4041951207685543e-99	0.6844547888604289	0.8240359921166338	0	0.2196703696021166	0.6392911950314625	0	0.7542453904885313	0.03560810411752554	21.181846357197884	1.4041951207685543e-99	NA	NA	NA	NA	9.887539643240291e-97	UP	1.4041951207685543e-99	2	2	0	1
TYMSOS	2	A2780,UWB_BRCAdef	FALSE	1.197886147805581	0.06054601752432185	19.78472237789017	4.031116252056203e-87	1.079218134050579	1.3165541615605827	0	0.26918356014841616	0.6038799734849513	0	1.197886147805581	0.06054601752432185	19.78472237789017	4.031116252056203e-87	NA	NA	NA	NA	2.5916572182241333e-84	UP	4.031116252056203e-87	2	2	0	1
DNAAF5	2	A2780,UWB_BRCAdef	FALSE	0.5479106699540502	0.02789913378857058	19.63898499882862	7.181928704014261e-86	0.4932293725285874	0.602591967379513	0	0.01371185222034048	0.9067826970446072	0	0.5479106699540502	0.02789913378857058	19.63898499882862	7.181928704014261e-86	NA	NA	NA	NA	4.4249658227607866e-83	UP	7.181928704014261e-86	2	2	0	1
NEDD9	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.7321176085529686	0.037895570921715346	19.31934499853233	3.693067101003233e-83	0.6578436543728232	0.806391562733114	2.365131247202845e-6	1.3406484975397892	0.5115426838065636	0.021333937063788156	0.7321190339150205	0.0378724379704878	19.3311831280977	2.9360730472221235e-83	NA	NA	NA	NA	2.1003608931744156e-80	UP	3.693067101003233e-83	3	3	0	1
ACOXL	2	A2780,UWB_BRCAdef	FALSE	0.6963781040727468	0.03866644015882529	18.0098840548114	1.6296954613235733e-72	0.620593273951076	0.7721629341944176	0	0.3123678708565766	0.5762307870832422	0	0.6963781040727468	0.03866644015882529	18.0098840548114	1.6296954613235733e-72	NA	NA	NA	NA	8.032768928863893e-70	UP	1.6296954613235733e-72	2	2	0	1
DFFA	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.45402361768111216	0.02545097828525493	17.839142079035586	3.510442630049701e-71	0.4041406168707015	0.5039066184915229	0	0.03868468447751796	0.9808435205929827	0	0.45402361768111216	0.02545097828525493	17.839142079035586	3.510442630049701e-71	NA	NA	NA	NA	1.6744811345337073e-68	UP	3.510442630049701e-71	3	3	0	1
MKRN2OS	2	A2780,UWB_BRCAdef	FALSE	1.2238232382240393	0.0701769513455629	17.439105215581844	4.165444329433565e-68	1.0862789410419162	1.3613675354061623	0	0.5954966167024247	0.4403014478479712	0	1.2238232382240393	0.0701769513455629	17.439105215581844	4.165444329433565e-68	NA	NA	NA	NA	1.7598407228381176e-65	UP	4.165444329433565e-68	2	2	0	1
HN1L	2	A2780,PEO1	FALSE	0.9932209995868231	0.05711962702483604	17.388436362775323	1.009509397669292e-67	0.8812685878077837	1.1051734113658624	0.0038741913148490695	2.060676436661245	0.1511430628920418	51.472245607844044	1.016955685861506	0.028185929706977274	36.08026048577579	4.626724511822708e-285	NA	NA	NA	NA	4.0344906657664385e-65	UP	1.009509397669292e-67	2	2	0	1
TUBB6	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.6819187690342039	0.039281155632376975	17.359946723974215	1.658772695609969e-67	0.6049291187236323	0.7589084193447755	1.4325018052713444e-6	1.5512641487094532	0.4604126739642082	0.008441564755731748	0.68192151101135	0.0392662336261048	17.36661370440169	1.4768860861827854e-67	NA	NA	NA	NA	6.4548083815748984e-65	UP	1.658772695609969e-67	3	3	0	1
JUN	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.9120798035445721	0.05676657922310299	16.067196861729723	4.332392731317975e-58	0.8008193527417505	1.0233402543473937	5.290116973318875e-6	2.248310938169134	0.3249267622127447	0.036025112120691406	0.9120839998696091	0.056740421807762065	16.07467781892373	3.83984510942926e-58	NA	NA	NA	NA	1.4898393329767185e-55	UP	4.332392731317975e-58	3	3	0	1
SYNE1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.48088731813540136	0.030139010820255892	15.955643700562513	2.6027621374743987e-57	0.4218159423980368	0.5399586938727658	0	0.13888870931393837	0.9329120441509607	0	0.48088731813540136	0.030139010820255892	15.955643700562513	2.6027621374743987e-57	NA	NA	NA	NA	8.747055392462258e-55	UP	2.6027621374743987e-57	3	3	0	1
CFAP54	2	A2780,UWB_BRCAdef	FALSE	0.30467437344243675	0.019144860282220295	15.914160195015151	5.0540607798492124e-57	0.2671511368002336	0.3421976100846399	0	0.06308044403024696	0.8016917964615957	0	0.30467437344243675	0.019144860282220295	15.914160195015151	5.0540607798492124e-57	NA	NA	NA	NA	1.6607643722584513e-54	UP	5.0540607798492124e-57	2	2	0	1
GATB	2	A2780,UWB_BRCAdef	FALSE	0.6482130674177997	0.04081175762686895	15.882998065024287	8.310921322309132e-57	0.5682234923233587	0.7282026425122408	0	0.8791403307972275	0.3484372439872775	0	0.6482130674177997	0.04081175762686895	15.882998065024287	8.310921322309132e-57	NA	NA	NA	NA	2.671599860717068e-54	UP	8.310921322309132e-57	2	2	0	1
UCK1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.6302033058456442	0.040159205849016805	15.692623709118319	1.698861289608262e-55	0.551492708733841	0.7089139029574474	0	0.6323467892936874	0.7289330461209431	0	0.6302033058456442	0.040159205849016805	15.692623709118319	1.698861289608262e-55	NA	NA	NA	NA	5.233554560299451e-53	UP	1.698861289608262e-55	3	3	0	1
CRNDE	2	A2780,UWB_BRCAdef	FALSE	0.9284668235922734	0.059493409286441076	15.606213103740835	6.604236782483472e-55	0.8118618840733481	1.0450717631111988	0	0.006933387895786349	0.9336392650798048	0	0.9284668235922734	0.059493409286441076	15.606213103740835	6.604236782483472e-55	NA	NA	NA	NA	1.9929969245425123e-52	UP	6.604236782483472e-55	2	2	0	1
C14orf166	2	A2780,PEO1	FALSE	0.7083044895551631	0.047614076732014565	14.875947160368147	4.722539962746437e-50	0.614982614003288	0.8016263651070382	0	0.012940448291378737	0.9094311466917333	0	0.7083044895551631	0.047614076732014565	14.875947160368147	4.722539962746437e-50	NA	NA	NA	NA	1.3692587927280699e-47	UP	4.722539962746437e-50	2	2	0	1
MRPL22	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.633757853602434	0.043387206935574824	14.6070212480719	2.533553349576462e-48	0.5487204906189209	0.718795216585947	4.5055300306520445e-6	4.549605210620522	0.10281720200198838	0.02687810265140384	0.6337876619079964	0.04334691720230514	14.621285729502636	2.0548284038471108e-48	NA	NA	NA	NA	7.06861384531833e-46	UP	2.533553349576462e-48	3	2	1	0.6666666666666666
LRRC47	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.5052910419291756	0.03495466777145504	14.45560991261403	2.310737929988553e-47	0.4367811520055608	0.5738009318527905	0	0.1760577410395606	0.9157344386124631	0	0.5052910419291756	0.03495466777145504	14.45560991261403	2.310737929988553e-47	NA	NA	NA	NA	6.32757069828532e-45	UP	2.310737929988553e-47	3	3	0	1
KRT78	2	A2780,PEO1	FALSE	0.5773435050602083	0.04054946197656321	14.2380065460277	5.322373376276048e-46	0.49786801999366803	0.6568189901267485	0	0.15201212006898496	0.6966198727022735	0	0.5773435050602083	0.04054946197656321	14.2380065460277	5.322373376276048e-46	NA	NA	NA	NA	1.4053916984820343e-43	UP	5.322373376276048e-46	2	2	0	1
GSTT1	2	A2780,UWB_BRCAdef	FALSE	0.49803818393699834	0.035475619392670715	14.038886211522874	9.011781028042911e-45	0.42850724759811304	0.5675691202758837	0	0.44218063862948176	0.5060718275100419	0	0.49803818393699834	0.035475619392670715	14.038886211522874	9.011781028042911e-45	NA	NA	NA	NA	2.25859671290967e-42	UP	9.011781028042911e-45	2	2	0	1
HES2	2	A2780,UWB_BRCAdef	FALSE	0.9349283760487638	0.06697875874973087	13.958580205138848	2.789352692722913e-44	0.8036524211700943	1.0662043309274334	0	0.3472363124980382	0.5556817712586529	0	0.9349283760487638	0.06697875874973087	13.958580205138848	2.789352692722913e-44	NA	NA	NA	NA	6.761665289720282e-42	UP	2.789352692722913e-44	2	2	0	1
TWNK	2	A2780,UWB_BRCAdef	FALSE	0.5481731659071492	0.03981041052269639	13.769593398054237	3.883929010259512e-43	0.47014619507290983	0.6262001367413884	0	0.8227007627316016	0.364391707844394	0	0.5481731659071492	0.03981041052269639	13.769593398054237	3.883929010259512e-43	NA	NA	NA	NA	9.11613623408054e-41	UP	3.883929010259512e-43	2	2	0	1
FAM86B1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.8052574717596558	0.058549698893761146	13.753400734319767	4.859070289199674e-43	0.6905021706222193	0.9200127728970923	2.767789464418131e-6	2.8146395511104867	0.24479851964715532	0.0063200678001773935	0.8052670640927762	0.05852975843640725	13.758250257733442	4.543915164477312e-43	NA	NA	NA	NA	1.122673005724931e-40	UP	4.859070289199674e-43	3	3	0	1
C6orf106	2	A2780,PEO1	FALSE	0.4667226623637467	0.034184357916719366	13.653106005407095	1.9345393378968335e-42	0.3997225520123501	0.5337227727151433	0	0.007657933300308015	0.9302664404406557	0	0.4667226623637467	0.034184357916719366	13.653106005407095	1.9345393378968335e-42	NA	NA	NA	NA	4.2695571924597725e-40	UP	1.9345393378968335e-42	2	2	0	1
ACY3	2	A2780,PEO1	FALSE	0.7172848358019037	0.0528302910277013	13.577150945956346	5.4713601050142136e-42	0.6137393680948396	0.8208303035089678	0	0.9605394224755694	0.3270510081022504	0	0.7172848358019037	0.0528302910277013	13.577150945956346	5.4713601050142136e-42	NA	NA	NA	NA	1.1557857410406454e-39	UP	5.4713601050142136e-42	2	2	0	1
SLC16A12	2	A2780,UWB_BRCAdef	FALSE	0.28629983623715033	0.021420314914361586	13.365808923994676	9.578797351307472e-41	0.24431679046749544	0.3282828820068052	0	0.06024441734571066	0.8061100452084868	0	0.28629983623715033	0.021420314914361586	13.365808923994676	9.578797351307472e-41	NA	NA	NA	NA	1.967245506024772e-38	UP	9.578797351307472e-41	2	2	0	1
PEX6	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.6494248292652791	0.049169105829362146	13.207985345901172	7.8908192494182e-40	0.5530551526876909	0.7457945058428673	0	1.6538770957304685	0.4373862758605037	0	0.6494248292652791	0.049169105829362146	13.207985345901172	7.8908192494182e-40	NA	NA	NA	NA	1.576777624880364e-37	UP	7.8908192494182e-40	3	3	0	1
SLC9A3	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.6450341515234393	0.051097835517269326	12.623512228917011	1.5667454907867987e-36	0.5448842342216399	0.7451840688252388	7.026941618727306e-7	1.1308411780170773	0.5681211509899424	0.0031107577911626484	0.645032710183694	0.05109254864677485	12.624790253527719	1.5415163147144187e-36	NA	NA	NA	NA	2.8601809348474555e-34	UP	1.5667454907867987e-36	3	3	0	1
TOP3A	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3815700535275948	0.030229949179414583	12.622252563607654	1.5920137372462673e-36	0.3223204418814661	0.44081966517372356	0	1.3061110719533138	0.5204530816164745	0	0.3815700535275948	0.030229949179414583	12.622252563607654	1.5920137372462673e-36	NA	NA	NA	NA	2.8708667234951898e-34	UP	1.5920137372462673e-36	3	3	0	1
BGN	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.6169559647304916	0.04894698978114031	12.604574203421393	1.9924571874638697e-36	0.5210216276078066	0.7128903018531767	4.471592766207195e-7	2.0172086093501735	0.3647276732066437	2.5101383377102327e-4	0.616956822655418	0.04894254464052827	12.605736526100634	1.9632991585021752e-36	NA	NA	NA	NA	3.5496945097624385e-34	UP	1.9924571874638697e-36	3	2	1	0.6666666666666666
CAMK2B	2	A2780,UWB_BRCAdef	FALSE	0.8718009562672396	0.0700452729633876	12.446249680873208	1.4657214896985715e-35	0.7345147439717228	1.0090871685627565	0	0.05366956895174643	0.8167967144949174	0	0.8718009562672396	0.0700452729633876	12.446249680873208	1.4657214896985715e-35	NA	NA	NA	NA	2.5201887986247416e-33	UP	1.4657214896985715e-35	2	2	0	1
PDCD1LG2	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.595457836733815	0.04854504473226638	12.266088949301816	1.377478773763601e-34	0.500311297430687	0.690604376036943	4.264198791208057e-6	2.4385031345607358	0.2954512095482107	0.005992910000382544	0.5954460513938303	0.04850401418181143	12.276222111470462	1.215425344453153e-34	NA	NA	NA	NA	2.3412389227175135e-32	UP	1.377478773763601e-34	3	2	1	0.6666666666666666
GRN	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.498256621813397	0.040787155360402935	12.216017945127781	2.552859883603955e-34	0.41831526627516746	0.5781979773516266	4.355552280934636e-6	3.585646553295332	0.16648945970381768	0.03815121099243127	0.49825513003484645	0.04074929107194679	12.227332474450394	2.2211342207497483e-34	NA	NA	NA	NA	4.289674897596782e-32	UP	2.552859883603955e-34	3	3	0	1
BHLHB9	2	A2780,PEO1	FALSE	0.6041290056605874	0.049531962258039075	12.196750908299354	3.2347545173173575e-34	0.5070481435512335	0.7012098677699412	0	0.7585430391667759	0.3837848597261842	0	0.6041290056605874	0.049531962258039075	12.196750908299354	3.2347545173173575e-34	NA	NA	NA	NA	5.314701671952419e-32	UP	3.2347545173173575e-34	2	2	0	1
MAPK7	3	A2780,PEO1,UWB_BRCAdef	TRUE	0.6164519490151545	0.05080489347755804	12.13371206628863	7.000273851935147e-34	0.5168761875607469	0.7160277104695622	0	4.316279758080386	0.11553983935200449	0	0.6164519490151545	0.05080489347755804	12.13371206628863	7.000273851935147e-34	0.6666226609084003	0.125455200357431	1.0746202764342533e-7	0.025871250550348963	1.1375060378963187e-31	UP	7.000273851935147e-34	3	3	0	1
SMOC2	2	A2780,UWB_BRCAdef	FALSE	0.5033179588092936	0.04170305930802806	12.069089586250145	1.5382666743628354e-33	0.4215814645204208	0.5850544530981665	0	0.7156125796722577	0.3975868444599662	0	0.5033179588092936	0.04170305930802806	12.069089586250145	1.5382666743628354e-33	NA	NA	NA	NA	2.472429273239483e-31	UP	1.5382666743628354e-33	2	2	0	1
PLA2G15	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.5234364175698221	0.044321343367860096	11.810030513411634	3.464355382268525e-32	0.43656818082238313	0.610304654317261	1.9273909499538273e-6	2.6862399256804057	0.26102999292501466	0.013447131471177685	0.5234400768433082	0.044305555247861596	11.814321565659014	3.291955187410455e-32	NA	NA	NA	NA	5.2811776327427506e-30	UP	3.464355382268525e-32	3	3	0	1
SLFN13	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.2970195807747121	0.025256930884201674	11.759923726936243	6.279099226944438e-32	0.24751690588165942	0.34652225566776473	4.056254406060127e-4	1.5494210523033873	0.4608371619996052	6.36804380060889	0.3023601216760181	0.01712483661092729	17.656233956888286	9.112025447865063e-70	NA	NA	NA	NA	9.378690936245193e-30	UP	6.279099226944438e-32	3	3	0	1
PCNX3	2	A2780,UWB_BRCAdef	FALSE	0.5297154493082221	0.046180586999373205	11.470522219984163	1.855362141890746e-30	0.439203162004532	0.6202277366119122	0	0.7706394222287569	0.38001931461192445	0	0.5297154493082221	0.046180586999373205	11.470522219984163	1.855362141890746e-30	NA	NA	NA	NA	2.6128799992512818e-28	UP	1.855362141890746e-30	2	2	0	1
ZFP92	2	A2780,PEO1	FALSE	0.8200820778072562	0.07151279641748848	11.467627038658284	1.9184809216882345e-30	0.6799195723952338	0.9602445832192785	0	0.389848703892795	0.5323789401058269	0	0.8200820778072562	0.07151279641748848	11.467627038658284	1.9184809216882345e-30	NA	NA	NA	NA	2.676280885755087e-28	UP	1.9184809216882345e-30	2	2	0	1
PLEKHM1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.558149927720647	0.048685808725304626	11.464324868666433	1.9930777697493513e-30	0.462727496060844	0.65357235938045	0	0.6494344324463903	0.7227317015477545	0	0.558149927720647	0.048685808725304626	11.464324868666433	1.9930777697493513e-30	NA	NA	NA	NA	2.7543589702134255e-28	UP	1.9930777697493513e-30	3	3	0	1
TCAF2	2	A2780,UWB_BRCAdef	FALSE	0.551172500520428	0.04862665304300322	11.334781771490542	8.825179723927943e-30	0.45586601186741665	0.6464789891734393	0	0.007905845652350633	0.9291496035944574	0	0.551172500520428	0.04862665304300322	11.334781771490542	8.825179723927943e-30	NA	NA	NA	NA	1.1972287392451603e-27	UP	8.825179723927943e-30	2	2	0	1
KCTD21	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.7387375314646804	0.06577345594122634	11.231545019084892	2.854430387239914e-29	0.6098239266811447	0.867651136248216	0.004122108861338207	2.902846784120328	0.2342366401204448	24.484092299334968	0.7640471866408233	0.04351297228995006	17.55906678931448	5.070192970121227e-69	NA	NA	NA	NA	3.7686126907246974e-27	UP	2.854430387239914e-29	3	3	0	1
SPACA9	2	A2780,UWB_BRCAdef	FALSE	1.1408274222291541	0.1019319877708514	11.192045276246311	4.4602483326997363e-29	0.9410443973257082	1.3406104471326001	0.008930376187055201	1.1719937116161168	0.2789919648729889	14.675310107163131	1.116481712039059	0.049787616090577795	22.424887948197043	2.250616189802219e-111	NA	NA	NA	NA	5.785411587336053e-27	UP	4.4602483326997363e-29	2	2	0	1
METTL26	2	A2780,UWB_BRCAdef	FALSE	0.6193118180871209	0.05654032965493797	10.953452550891399	6.396220231203859e-28	0.5084948082894205	0.7301288278848213	0	0.042489385042493735	0.836689728839235	0	0.6193118180871209	0.05654032965493797	10.953452550891399	6.396220231203859e-28	NA	NA	NA	NA	8.15352659989754e-26	UP	6.396220231203859e-28	2	2	0	1
DHFR2	2	A2780,UWB_BRCAdef	FALSE	0.6983201317759445	0.06574826394619213	10.621118944637754	2.3769463902102203e-26	0.5694559023953747	0.8271843611565144	0	0.24700276557690468	0.6191934743177009	0	0.6983201317759445	0.06574826394619213	10.621118944637754	2.3769463902102203e-26	NA	NA	NA	NA	2.9289921893365437e-24	UP	2.3769463902102203e-26	2	2	0	1
ARF1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.4558094801733739	0.04389945280831415	10.383033295737295	2.9621126882396253e-25	0.36976813372806244	0.5418508266186853	0.001981820093719284	1.9512139525940393	0.376963476213717	18.033624299674234	0.47493358771552174	0.02009985464040403	23.628707580841244	1.9542736085157092e-123	NA	NA	NA	NA	3.448878765433019e-23	UP	2.9621126882396253e-25	3	3	0	1
AMZ2	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.311759361950169	0.0301632515324068	10.335734581373659	4.856765670599505e-25	0.2526404752900291	0.37087824861030894	0	1.1895097938974115	0.5516977721047575	0	0.311759361950169	0.0301632515324068	10.335734581373659	4.856765670599505e-25	NA	NA	NA	NA	5.610702653996475e-23	UP	4.856765670599505e-25	3	3	0	1
SFXN3	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.5857519169936322	0.057681419556041995	10.154949748151196	3.1497240300497095e-24	0.47269841208664554	0.6988054219006188	0.004038053983766721	2.9032693037011827	0.23418716056364697	38.90265211129671	0.6054559689146805	0.039051350196692855	15.504098215942218	3.2545395543957447e-54	NA	NA	NA	NA	3.5553411627744316e-22	UP	3.1497240300497095e-24	3	3	0	1
SLC35E2	2	A2780,PEO1	FALSE	0.4092655980234996	0.040504696986394625	10.10415157928401	5.295190860129363e-24	0.32987785072545805	0.48865334532154114	0	0.37460385800847495	0.5405054037208727	0	0.4092655980234996	0.040504696986394625	10.10415157928401	5.295190860129363e-24	NA	NA	NA	NA	5.931817215813098e-22	UP	5.295190860129363e-24	2	2	0	1
TMEM63A	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3192780992612397	0.03164346431138952	10.089859192386879	6.1257325024307624e-24	0.25725804886483766	0.3812981496576417	0	1.0254169398913984	0.5988713551579203	0	0.3192780992612397	0.03164346431138952	10.089859192386879	6.1257325024307624e-24	NA	NA	NA	NA	6.759791530854006e-22	UP	6.1257325024307624e-24	3	3	0	1
RABL2A	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.43656361348108796	0.04395589680196205	9.931855456117123	3.0257207038438654e-23	0.350411638841083	0.5227155881210929	1.7824610629634507e-7	3.177892827728524	0.2041405781543933	0.0024071243889085573	0.4365641791594662	0.04395492728807745	9.932087392575031	3.0186895840227e-23	NA	NA	NA	NA	3.28980382703965e-21	UP	3.0257207038438654e-23	3	2	1	0.6666666666666666
PCTP	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3269469453795584	0.03319537015780571	9.849173057125215	6.91102377083951e-23	0.2618852154167835	0.39200867534233325	0	0.6347420917486778	0.7280605611341411	0	0.3269469453795584	0.03319537015780571	9.849173057125215	6.91102377083951e-23	NA	NA	NA	NA	7.299522035671702e-21	UP	6.91102377083951e-23	3	3	0	1
GLIPR1L2	2	A2780,UWB_BRCAdef	FALSE	0.24478629488013695	0.02512907389167737	9.741158625078063	2.0124656402285573e-22	0.19553421508760355	0.29403837467267036	0	0.695009337547461	0.4044657276629248	0	0.24478629488013695	0.02512907389167737	9.741158625078063	2.0124656402285573e-22	NA	NA	NA	NA	2.110519817167353e-20	UP	2.0124656402285573e-22	2	1	1	0.5
ANOS1	2	A2780,UWB_BRCAdef	FALSE	0.19051068213399133	0.019710941026936282	9.665225108920275	4.236874089190553e-22	0.15187794761980328	0.2291434166481794	0	0.7660977074898585	0.38142697153614014	0	0.19051068213399133	0.019710941026936282	9.665225108920275	4.236874089190553e-22	NA	NA	NA	NA	4.3507400803375495e-20	UP	4.236874089190553e-22	2	1	1	0.5
PPP4R4	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.6818676636166943	0.07057361526031605	9.66179302422831	4.3812745118081045e-22	0.5435459194476885	0.8201894077857	0	0.6759015738966874	0.7132303872784933	0	0.6818676636166943	0.07057361526031605	9.66179302422831	4.3812745118081045e-22	NA	NA	NA	NA	4.4679935314556165e-20	UP	4.3812745118081045e-22	3	3	0	1
MARVELD1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3092746856422109	0.03209727314894357	9.635543935681346	5.659148149961646e-22	0.24636518626833698	0.3721841850160848	5.06280401804027e-6	3.411250066600492	0.1816588078797488	0.06310925737596565	0.30927523589833406	0.032038577397257455	9.653213751145156	4.763888642866327e-22	NA	NA	NA	NA	5.731631759827594e-20	UP	5.659148149961646e-22	3	3	0	1
FPGS	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.4972596389001329	0.05293974384336286	9.392936247886192	5.835045966329565e-21	0.3934996476163657	0.6010196301839001	0.0010994618068220208	1.7237874724832352	0.42236148324738404	11.974800032576454	0.49753697092585647	0.04845132883524175	10.268799285520648	9.740944975367093e-25	NA	NA	NA	NA	5.773419443082655e-19	UP	5.835045966329565e-21	3	3	0	1
ZNF705E	2	A2780,UWB_BRCAdef	FALSE	0.24940481268547937	0.02676994408457864	9.316598193014306	1.2013014432994302e-20	0.19693668641155418	0.3018729389594046	0	0.6955149205868563	0.40429486229982625	0	0.24940481268547937	0.02676994408457864	9.316598193014306	1.2013014432994302e-20	NA	NA	NA	NA	1.1764002941767334e-18	UP	1.2013014432994302e-20	2	1	1	0.5
SIM2	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.5012687598354842	0.054366864266716206	9.22011535144514	2.967807751807328e-20	0.39471166392034285	0.6078258557506256	0.002125118572596212	3.1739608760578717	0.2045423083646045	16.342072279079083	0.4959491567492799	0.04019295977008832	12.339204666344733	5.570339786576422e-35	NA	NA	NA	NA	2.8312885952241914e-18	UP	2.967807751807328e-20	3	3	0	1
